"asc_continue","b_expected_los_continue","b_clinical_situation_continue","b_age_continue","b_frailty_continue","b_life_expectancy_continue","b_suffering_continue","b_disability_cardiovascular_continue","b_disability_pulmonary_continue","b_disability_renal_continue","b_disability_neurological_continue","b_disability_gastrointestinal_continue","b_family_values_continue","asc_timelimited","b_expected_los_timelimited","b_clinical_situation_timelimited","b_age_timelimited","b_frailty_timelimited","b_life_expectancy_timelimited","b_suffering_timelimited","b_disability_cardiovascular_timelimited","b_disability_pulmonary_timelimited","b_disability_renal_timelimited","b_disability_neurological_timelimited","b_disability_gastrointestinal_timelimited","b_family_values_timelimited","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-714.09798763428
-0.0574144711862546,-0.0191113054791932,-0.114662510361779,-0.110771923695923,-0.0311148767657362,0.0587718109552434,-0.017847195838611,-0.0459073817051876,-0.0891281156332273,-0.0828088240168007,-0.0622721798957987,-0.0156940972458537,-0.32535518583161,-0.0178587583529564,-0.0377374928351711,-0.0587365345730903,-0.0269210350354274,-0.00385952798787526,-0.0102254442872481,0.00619002257665111,-0.000251428107270542,0.000931605303725775,-0.0157097514392907,8.54846568676073e-05,-0.0226108307879904,-0.0650630056249893,-648.561111251334
0.017687712736743,0.0545400639367868,-0.125022142585177,-0.443371179743051,-0.01481745012998,0.38057332415298,0.158608776711306,-0.0998012989897143,-0.234847107275854,-0.124081083388285,-0.0805493059356351,0.137753716665055,-1.16917845988506,-0.0127810881737562,-0.057307022529481,-0.239280258446846,-0.158693146792352,0.034427450105419,0.0873440717579348,0.130089569174147,0.000299172473700247,0.0127358711170463,-0.0391944916711514,0.0317643582726174,-0.00580336182740327,-0.342190184168165,-581.569864634104
0.172931873771439,0.0878872063275206,-0.132448052525934,-0.715274205445515,0.0165616086964358,0.746348002066552,0.309747858261293,-0.125362465854703,-0.259561305400993,-0.150648112119369,-0.0555728963231381,0.199756387218445,-1.62617365366537,0.0130563963361314,-0.0886339351839839,-0.369424143720862,-0.368026588417312,0.105629264826903,0.318130856355115,0.282430810350815,0.00169722082268721,0.0142632881443944,-0.0395101762926772,0.0876426260062959,0.0645397510324293,-0.690035732082396,-546.785627470973
1.55562880267419,-5.74469455952853e-05,0.104538563363565,-1.22763615439446,-0.12614347284756,0.997723491341362,0.196025515942088,-0.356011907327894,-0.423043582939863,-0.0820854709019615,0.0286019857517798,-0.133681875466904,-2.13037371045592,0.169243986363569,-0.159933568320866,-0.468807026460799,-0.650341649141849,0.169953370137225,0.562889118617181,0.506025577974565,-0.0938315707449373,0.0360126846511564,0.0596399807350291,0.250552133480139,0.0333498192250863,-0.82519563190823,-526.464865106391
3.29179141121285,-0.0846737876586078,0.300250896888203,-1.48044008876096,-0.311316655691215,0.8896400749119,-0.201057718016123,-0.568275599749373,-0.720963638492806,-0.125908782523379,-0.139551181216957,-0.312934896517789,-2.42653725478549,0.87402986940351,-0.137742594601666,-0.391599050943631,-0.794453373779373,0.150830187030197,0.583571280063105,0.353277349918862,-0.135024421456143,-0.0871085677409846,-0.0269907520996339,0.183971963105153,-0.0521971549036566,-1.04083796328791,-521.646186299845
4.80319598181338,-0.0354291268290733,0.631394034504621,-1.67575747035984,-0.560884840166651,0.725535796587457,-0.492961693710594,-0.715899893428438,-0.93683288069358,-0.20887184645547,-0.254053324730325,-0.653585734759993,-2.660569227057,1.8642576655771,-0.194009360871534,-0.153002670181668,-0.881123338128326,0.0274176019672479,0.475897865840442,0.148516367538919,-0.216666069957161,-0.189996579102553,-0.12791329996114,0.0592447145391211,-0.217290664192896,-1.27240236502794,-519.654335255367
5.63152228326472,-0.0833338756205842,0.79727971591394,-1.74152309827504,-0.673691163274474,0.624618399088657,-0.660947866952779,-0.791625419703519,-1.05378439726926,-0.284402167602818,-0.355014181253039,-0.745631254506522,-2.82338734665363,2.55568295369137,-0.207453351746448,-0.0103890359996295,-0.945733200288101,-0.0623711227643092,0.420217193754761,-0.0113718686612644,-0.266083703936522,-0.274875427109931,-0.207948658002592,-0.0291113890881049,-0.319686509273803,-1.4625108453141,-519.272574498851
5.7872544766825,-0.118811800560073,0.812841677481478,-1.77282720855377,-0.70699891735703,0.652101530090775,-0.735720545124249,-0.774703209436768,-1.06279776221193,-0.319386397563719,-0.376631137188469,-0.775711211522555,-2.86900033223265,2.71369723635731,-0.226825254330019,0.0282275192703573,-0.961257727531363,-0.0918938622585824,0.410250660678024,-0.0633566521155992,-0.263588654482656,-0.294636217116108,-0.224611973939984,-0.0452501068255727,-0.35320846538895,-1.51251183409159,-519.230133033449
5.7243611625929,-0.10057589530129,0.837234217621457,-1.76160621194192,-0.696613006023446,0.639661579807076,-0.716971836652546,-0.76693149766497,-1.07111716361344,-0.309231957094577,-0.362535996867083,-0.774354042185373,-2.88741377063416,2.68399932383201,-0.2239388688803,0.0229427299079776,-0.954117292652686,-0.0904833276133122,0.410118907538397,-0.0587191777803671,-0.26119428825967,-0.28934210942016,-0.220360195944706,-0.0435255142614889,-0.347764479001699,-1.50482877003152,-519.219416170611
5.74401735040617,-0.0991725893695702,0.821290880896227,-1.76223158770035,-0.699731127081432,0.636534636694285,-0.713940968851262,-0.773654259263147,-1.06604789972084,-0.309327978952281,-0.368921005274107,-0.773348633305663,-2.86936063131176,2.69529997339743,-0.221851927776795,0.0208483262270671,-0.955185858192179,-0.0896789743818325,0.408629241563413,-0.0581745386865623,-0.263578893618908,-0.29089184320425,-0.221964672332187,-0.0453275688593333,-0.348520667271216,-1.50503165134834,-519.217052250795
5.74042545964596,-0.103146339600849,0.823345112897787,-1.7616438949451,-0.698158614421473,0.639467724581646,-0.716228568406805,-0.771284958275162,-1.06598674917489,-0.311684194841998,-0.369620908676506,-0.771005977303543,-2.87580580005626,2.69902587776709,-0.22244155785958,0.0228739020991757,-0.955854768975755,-0.0904835199610103,0.408977401973632,-0.0597390756763548,-0.263317782449781,-0.291285828800675,-0.222699609093836,-0.0461049766012742,-0.349116514170706,-1.50701063258529,-519.216796902493
5.74662890811331,-0.10124652375066,0.825156804708929,-1.76237975182912,-0.699374500501141,0.63780869099682,-0.716938494935582,-0.771699071749781,-1.06737727606638,-0.311932234757608,-0.369439208101184,-0.774065086799305,-2.87608886039889,2.69875282296836,-0.222568865424151,0.0227188104512887,-0.955837848113859,-0.0905389549458154,0.409012759011085,-0.059831060567745,-0.263198116309408,-0.291300220138526,-0.222582913174899,-0.0459372943715717,-0.349185216281096,-1.50695120816306,-519.216765751778
5.74372746188123,-0.101441677329457,0.824448094231054,-1.76195138787211,-0.698834619582164,0.63818169269302,-0.716276868420911,-0.771477031365345,-1.06667569759788,-0.311862722768466,-0.369495138504717,-0.773165130535294,-2.87564790685655,2.6989900334178,-0.222424951704427,0.0227609441293977,-0.955812381332372,-0.0905637801484711,0.408948243326377,-0.0598656779581034,-0.263238774805109,-0.291326223133183,-0.222599301925804,-0.046033580437825,-0.349210465340301,-1.5069390997202,-519.216756695354
5.7437585961552,-0.101503356907298,0.824414099684492,-1.76187691591447,-0.69877189410129,0.638155869210386,-0.716267384927208,-0.771440115719004,-1.06664807543746,-0.311973275778608,-0.369596556768144,-0.773136975273619,-2.87567804804045,2.69901092400553,-0.222394360616596,0.0227508334943296,-0.955808095478687,-0.090558208346941,0.408946559527499,-0.0598581790836798,-0.263246578961376,-0.291334024449282,-0.222610373153582,-0.0460495930443021,-0.349217266793724,-1.50692401261665,-519.216756179683
5.74373915355309,-0.101492995243885,0.82445658359702,-1.7618503512888,-0.69875252742458,0.638141923942735,-0.716248948120153,-0.771409102766957,-1.06661895053576,-0.312032661827282,-0.369626914665181,-0.773178305233994,-2.87570941374273,2.69906882744727,-0.222392144106917,0.0227756986959033,-0.955815044124681,-0.0905728816128093,0.40895032415234,-0.0598832494420635,-0.263241991178965,-0.291341334638134,-0.22262070882559,-0.0460627366964532,-0.349230569861941,-1.50695132531151,-519.21675609322
5.74376225537563,-0.101487105723802,0.824467265594568,-1.76185124625004,-0.698755358374397,0.63813279723495,-0.716253318894746,-0.771409244891989,-1.0666254389306,-0.312035709425928,-0.369627283347071,-0.773189820621984,-2.87570729176609,2.69906971027495,-0.222390995862518,0.022774664316904,-0.955813747397162,-0.0905740039565982,0.408947856072155,-0.0598840790435361,-0.263242246152764,-0.291342810769901,-0.22261918252248,-0.0460614789679471,-0.349231754345816,-1.5069492640331,-519.216756091196
